,Epoch,Loss
245,245,4.744688391685486
246,246,4.893282175064087
247,247,4.847487449645996
248,248,4.835045337677002
249,249,4.8805171251297
250,250,4.873005032539368
251,251,4.894553065299988
252,252,4.853575229644775
253,253,4.820789694786072
254,254,4.897609829902649
255,255,4.9150567054748535
256,256,4.799304008483887
257,257,4.86641001701355
258,258,4.814068078994751
259,259,4.8836692571640015
260,260,4.8486398458480835
261,261,4.843316674232483
262,262,4.856080889701843
263,263,4.85102105140686
264,264,4.847121715545654
265,265,4.901545405387878
266,266,4.882107973098755
267,267,4.844263195991516
268,268,4.801512360572815
269,269,4.878865599632263
270,270,4.8739988803863525
271,271,4.832139730453491
272,272,4.9004786014556885
273,273,4.880487084388733
274,274,4.877648115158081
275,275,4.895457148551941
276,276,4.884724736213684
277,277,4.867141246795654
278,278,4.81937849521637
279,279,4.88453483581543
280,280,4.869362235069275
281,281,4.8113933801651
282,282,4.874784350395203
283,283,4.88536274433136
284,284,4.887683749198914
285,285,4.879274129867554
286,286,4.878217577934265
287,287,4.847501516342163
288,288,4.820322155952454
289,289,4.884091019630432
290,290,4.83260440826416
291,291,4.814193844795227
292,292,4.8711429834365845
293,293,4.8697874546051025
294,294,4.842371821403503
295,295,4.857333660125732
296,296,4.818410754203796
297,297,4.861078143119812
298,298,4.867287635803223
299,299,4.906848073005676
