#{"t_start": 1709585854.7692878, "env_id": "FrozenLake-v1"}
r,l,t
0.0,63,4.332195
1.0,11,4.333894
0.0,26,4.337404
1.0,15,4.339893
1.0,71,4.34979
0.0,15,4.351752
0.0,29,4.356003
0.0,84,4.516326
0.0,71,4.526222
1.0,16,4.528547
1.0,14,4.53068
0.0,5,4.531474
1.0,18,4.534039
1.0,19,4.53676
1.0,46,4.543278
0.0,32,4.548084
0.0,40,4.698435
1.0,27,4.702317
0.0,11,4.704134
1.0,24,4.707807
0.0,13,4.709495
1.0,40,4.715181
1.0,41,4.720634
0.0,19,4.723426
0.0,14,4.725546
0.0,70,4.864919
0.0,100,4.879345
1.0,17,4.881864
0.0,29,4.885834
1.0,44,4.891828
1.0,66,5.032555
1.0,20,5.035891
1.0,21,5.039052
0.0,16,5.041355
0.0,22,5.044637
1.0,39,5.050631
1.0,41,5.056449
0.0,100,5.215264
1.0,59,5.224354
1.0,33,5.229293
1.0,16,5.231687
1.0,25,5.235092
0.0,12,5.236901
1.0,12,5.238708
0.0,32,5.243453
0.0,13,5.245397
1.0,59,5.388612
0.0,10,5.390501
0.0,39,5.396235
0.0,89,5.408606
1.0,21,5.411762
1.0,50,5.419062
1.0,17,5.421444
1.0,21,5.57531
0.0,48,5.583724
1.0,23,5.587528
1.0,64,5.597961
1.0,81,5.611244
1.0,46,5.749088
1.0,19,5.752432
1.0,51,5.760481
1.0,68,5.77139
1.0,53,5.779454
0.0,21,5.783011
0.0,3,5.783636
1.0,15,5.785947
1.0,78,5.93606
0.0,3,5.93668
1.0,12,5.938627
0.0,53,5.947491
1.0,46,5.955201
0.0,43,5.962996
0.0,2,5.963293
0.0,26,6.104964
1.0,31,6.110008
0.0,100,6.12518
1.0,26,6.128669
1.0,31,6.132962
1.0,55,6.140668
0.0,11,6.142397
1.0,68,6.293616
1.0,98,6.307279
0.0,92,6.456341
1.0,31,6.461155
1.0,13,6.463122
1.0,19,6.465991
0.0,29,6.470309
1.0,73,6.480398
0.0,69,6.489796
1.0,30,6.628672
0.0,17,6.631355
0.0,49,6.63885
0.0,66,6.648529
1.0,51,6.655723
1.0,12,6.657752
1.0,18,6.660503
0.0,100,6.821201
0.0,100,6.834494
1.0,36,6.839291
1.0,9,6.84075
0.0,56,6.997216
0.0,12,6.999251
1.0,60,7.007953
0.0,18,7.010508
1.0,8,7.011828
0.0,61,7.020857
1.0,26,7.025421
0.0,18,7.030754
1.0,11,7.032683
0.0,13,7.034798
0.0,63,7.186553
0.0,30,7.191178
0.0,13,7.193194
1.0,37,7.198165
0.0,11,7.199951
0.0,13,7.201875
0.0,14,7.203668
0.0,48,7.210219
1.0,100,7.366389
1.0,20,7.369635
1.0,22,7.372619
1.0,35,7.377759
0.0,61,7.386024
0.0,7,7.387334
0.0,100,7.535347
1.0,24,7.53898
0.0,45,7.545194
1.0,28,7.549018
0.0,100,7.569265
1.0,45,7.714602
1.0,48,7.721735
1.0,35,7.726883
1.0,24,7.730358
1.0,18,7.733089
0.0,100,7.748336
1.0,35,7.891659
0.0,11,7.893378
1.0,22,7.896652
0.0,16,7.898933
1.0,52,7.905926
0.0,100,7.920014
0.0,100,8.06745
0.0,22,8.071042
1.0,28,8.075654
1.0,32,8.080835
1.0,21,8.084179
0.0,34,8.090736
0.0,5,8.091652
1.0,95,8.247712
1.0,30,8.252537
0.0,66,8.262005
1.0,19,8.265219
1.0,8,8.266584
1.0,25,8.27028
1.0,27,8.274479
0.0,26,8.438012
1.0,18,8.44083
0.0,33,8.445768
1.0,20,8.449004
1.0,50,8.456411
1.0,61,8.465128
1.0,16,8.467235
0.0,33,8.471667
0.0,17,8.47392
1.0,60,8.631929
1.0,29,8.636243
1.0,67,8.64509
0.0,100,8.658964
0.0,22,8.80875
0.0,16,8.811196
1.0,61,8.820512
0.0,21,8.823706
0.0,82,8.835307
1.0,20,8.838089
1.0,53,8.986467
1.0,45,8.993314
1.0,19,8.99638
1.0,25,9.000182
1.0,18,9.002882
0.0,20,9.00569
1.0,24,9.009099
1.0,7,9.010003
0.0,36,9.015262
0.0,7,9.016567
0.0,10,9.017868
1.0,68,9.165437
1.0,20,9.168735
0.0,18,9.171764
1.0,52,9.179989
0.0,27,9.184725
1.0,34,9.190052
0.0,100,9.340142
1.0,59,9.349035
1.0,10,9.350662
0.0,100,9.366569
0.0,22,9.370249
0.0,51,9.517156
1.0,15,9.519979
0.0,27,9.525347
0.0,17,9.528337
1.0,26,9.532163
1.0,40,9.538262
0.0,25,9.542765
0.0,16,9.545861
1.0,28,9.551349
1.0,26,9.556011
1.0,55,9.716092
0.0,80,9.728597
0.0,23,9.732571
1.0,28,9.736691
0.0,100,9.889692
0.0,65,9.90022
0.0,21,9.903323
0.0,100,9.91738
0.0,39,9.923277
0.0,100,10.086863
1.0,58,10.094647
1.0,29,10.098664
0.0,3,10.099042
1.0,14,10.101128
1.0,26,10.104792
0.0,30,10.108866
0.0,54,10.258099
1.0,6,10.25941
0.0,26,10.263103
0.0,59,10.271707
0.0,100,10.285592
1.0,9,10.287145
0.0,23,10.432768
1.0,14,10.434916
1.0,28,10.439044
0.0,5,10.439851
1.0,17,10.442492
1.0,65,10.451872
0.0,26,10.45614
1.0,30,10.460463
1.0,13,10.462364
1.0,41,10.467976
0.0,100,10.623201
1.0,12,10.625271
0.0,18,10.627616
1.0,9,10.628892
1.0,43,10.635088
0.0,49,10.642735
1.0,17,10.644888
1.0,86,10.797218
1.0,8,10.798625
0.0,8,10.799871
0.0,23,10.803318
1.0,9,10.804738
0.0,5,10.805284
1.0,46,10.812009
1.0,10,10.813504
0.0,100,10.998719
0.0,17,11.001066
1.0,87,11.016944
1.0,8,11.018481
1.0,33,11.023606
0.0,43,11.030235
1.0,62,11.196972
0.0,100,11.211276
1.0,23,11.214339
1.0,46,11.220761
0.0,100,11.388876
1.0,77,11.399845
1.0,54,11.40878
0.0,19,11.411263
1.0,30,11.415364
0.0,19,11.417772
0.0,11,11.419372
0.0,16,11.421329
1.0,11,11.596952
0.0,4,11.597645
1.0,9,11.599427
1.0,28,11.603698
1.0,44,11.610653
1.0,47,11.619101
0.0,43,11.627664
1.0,78,11.78677
1.0,45,11.793557
1.0,33,11.798525
0.0,6,11.799587
0.0,7,11.800706
0.0,6,11.80167
0.0,28,11.805791
1.0,25,11.809551
1.0,29,11.81404
0.0,2,11.814484
0.0,21,11.817775
1.0,52,11.998454
1.0,12,12.000652
0.0,21,12.004038
1.0,19,12.006972
0.0,27,12.011176
0.0,100,12.027369
1.0,83,12.204009
1.0,59,12.212851
1.0,34,12.217625
1.0,18,12.219926
0.0,100,12.236747
0.0,87,12.447149
0.0,21,12.450627
1.0,94,12.464824
1.0,47,12.472273
0.0,39,12.478162
1.0,48,12.636908
1.0,42,12.643157
1.0,34,12.648213
1.0,10,12.649754
0.0,100,12.667425
1.0,41,12.825769
0.0,24,12.829469
0.0,65,12.841377
0.0,37,12.847056
1.0,15,12.849416
1.0,50,12.856853
1.0,38,12.862843
0.0,100,13.036815
0.0,100,13.051262
1.0,33,13.056349
1.0,48,13.205373
1.0,16,13.207742
1.0,17,13.210351
1.0,47,13.218341
0.0,16,13.220583
1.0,15,13.22285
0.0,21,13.226936
0.0,21,13.230432
0.0,22,13.233737
1.0,11,13.235367
1.0,12,13.236975
1.0,29,13.241184
0.0,51,13.397573
1.0,25,13.40149
0.0,35,13.406417
0.0,6,13.407582
1.0,35,13.412565
1.0,45,13.419541
1.0,38,13.429498
1.0,12,13.431783
1.0,72,13.584927
1.0,20,13.588158
0.0,27,13.592443
0.0,7,13.594041
1.0,56,13.60324
1.0,37,13.609826
1.0,38,13.616256
1.0,12,13.618669
0.0,14,13.773168
1.0,59,13.783855
0.0,29,13.789119
1.0,41,13.796613
1.0,34,13.80264
1.0,11,13.804694
0.0,58,13.81406
0.0,21,13.98193
0.0,59,13.992393
1.0,34,13.997758
1.0,20,14.001193
1.0,29,14.005771
0.0,15,14.007881
0.0,9,14.009269
0.0,52,14.017878
1.0,16,14.020602
1.0,38,14.186039
1.0,43,14.192401
0.0,11,14.193994
0.0,24,14.197907
0.0,52,14.21233
0.0,35,14.217524
0.0,100,14.3853
0.0,26,14.389658
1.0,10,14.391366
1.0,12,14.394338
1.0,96,14.409604
0.0,28,14.414675
1.0,15,14.418526
0.0,83,14.611977
1.0,76,14.622552
0.0,71,14.632683
0.0,11,14.634205
1.0,33,14.639848
0.0,6,14.641968
1.0,40,14.832621
0.0,36,14.841553
0.0,45,14.848437
0.0,25,14.852442
0.0,36,14.858347
1.0,14,14.86094
1.0,18,14.863691
1.0,44,14.872399
0.0,40,15.020064
0.0,34,15.025244
0.0,38,15.031549
1.0,19,15.034491
1.0,50,15.043857
0.0,15,15.04611
1.0,28,15.0532
0.0,58,15.191327
0.0,14,15.193548
0.0,17,15.196039
1.0,32,15.204297
0.0,51,15.217094
0.0,8,15.218321
1.0,38,15.22384
1.0,14,15.225671
0.0,14,15.227683
1.0,20,15.230809
0.0,10,15.233103
0.0,14,15.236206
0.0,83,15.386316
1.0,43,15.392647
0.0,24,15.39587
0.0,18,15.399513
1.0,9,15.401611
0.0,45,15.408042
1.0,12,15.409718
1.0,50,15.551045
0.0,9,15.552405
1.0,27,15.556431
0.0,11,15.557981
1.0,20,15.560879
1.0,45,15.568035
1.0,11,15.569678
1.0,21,15.572636
1.0,67,15.581667
0.0,6,15.582496
1.0,10,15.58413
0.0,55,15.747375
0.0,54,15.75503
0.0,9,15.756288
1.0,29,15.760588
1.0,22,15.763745
1.0,79,15.779053
0.0,4,15.779865
0.0,8,15.781064
1.0,21,15.935336
0.0,31,15.940277
1.0,15,15.942467
0.0,59,15.951584
0.0,28,15.955778
1.0,29,15.960035
0.0,73,15.969892
0.0,21,16.119028
0.0,14,16.121169
1.0,54,16.129196
1.0,9,16.130597
1.0,11,16.132397
1.0,22,16.13551
0.0,19,16.138571
0.0,8,16.139806
0.0,100,16.155244
1.0,34,16.307995
0.0,16,16.31039
0.0,22,16.313446
1.0,27,16.317422
0.0,4,16.317875
0.0,61,16.327141
1.0,12,16.328886
1.0,36,16.33392
0.0,2,16.334175
1.0,8,16.335428
0.0,100,16.501101
0.0,100,16.517447
0.0,100,16.69564
1.0,14,16.698191
0.0,25,16.702326
1.0,39,16.709024
0.0,55,16.722232
1.0,27,16.729659
1.0,69,16.74034
1.0,54,16.903758
0.0,7,16.905108
0.0,8,16.906693
1.0,10,16.908512
0.0,100,16.925663
0.0,16,16.927889
0.0,31,16.932271
1.0,12,16.934254
1.0,33,16.939129
0.0,6,16.940157
1.0,96,17.127187
1.0,50,17.136863
1.0,15,17.140701
1.0,20,17.145149
1.0,17,17.148416
1.0,21,17.15291
0.0,3,17.154097
1.0,38,17.161354
1.0,12,17.33012
1.0,33,17.335044
1.0,47,17.342328
1.0,80,17.35463
0.0,76,17.366127
0.0,12,17.504943
1.0,24,17.509192
0.0,16,17.511944
0.0,29,17.51643
1.0,26,17.520876
1.0,23,17.524799
0.0,33,17.53031
0.0,15,17.532514
0.0,16,17.53531
0.0,20,17.5387
0.0,52,17.700949
0.0,27,17.705489
0.0,100,17.720279
0.0,100,17.740172
1.0,60,17.910566
0.0,26,17.914332
1.0,24,17.918035
1.0,15,17.920854
0.0,9,17.922807
0.0,26,17.926942
1.0,13,17.928858
0.0,66,17.939041
1.0,14,17.941185
0.0,45,18.105554
0.0,8,18.106946
1.0,12,18.109027
0.0,33,18.114312
1.0,59,18.123214
0.0,84,18.134287
1.0,8,18.135909
1.0,9,18.137246
1.0,42,18.280953
1.0,73,18.291587
0.0,100,18.305307
0.0,21,18.308423
1.0,27,18.312465
0.0,8,18.313732
0.0,11,18.315439
1.0,33,18.452723
1.0,13,18.455014
1.0,19,18.457811
0.0,100,18.479982
0.0,100,18.648411
1.0,9,18.649949
0.0,100,18.665169
1.0,23,18.669137
0.0,11,18.67111
0.0,13,18.67315
0.0,3,18.673561
0.0,9,18.675239
1.0,73,18.686481
0.0,38,18.825687
1.0,44,18.832825
0.0,5,18.833739
0.0,35,18.839676
0.0,66,18.853415
1.0,63,18.86331
0.0,100,19.016755
0.0,26,19.020072
0.0,73,19.030141
0.0,5,19.031787
0.0,10,19.034947
1.0,19,19.037505
0.0,18,19.039924
1.0,32,19.185817
0.0,100,19.200701
0.0,100,19.214426
0.0,24,19.217308
0.0,100,19.363935
0.0,21,19.367047
1.0,13,19.368977
1.0,12,19.370745
0.0,22,19.373703
0.0,7,19.37494
1.0,27,19.378856
1.0,62,19.387684
1.0,30,19.514279
1.0,83,19.526374
1.0,28,19.530496
0.0,17,19.53287
0.0,57,19.540798
1.0,28,19.545089
1.0,73,19.704637
1.0,11,19.706341
1.0,18,19.709035
0.0,5,19.710103
0.0,40,19.715482
0.0,6,19.716141
1.0,21,19.719078
1.0,19,19.722718
1.0,67,19.733972
0.0,20,19.736827
1.0,76,19.906352
1.0,17,19.909517
1.0,14,19.912316
