#{"t_start": 1709585845.4762309, "env_id": "FrozenLake-v1"}
r,l,t
0.0,6,1.292218
0.0,10,1.294409
0.0,14,1.295696
0.0,13,1.29685
0.0,5,1.297392
0.0,4,1.298989
0.0,14,1.300279
1.0,6,1.300907
0.0,7,1.301584
0.0,6,1.303321
0.0,2,1.303663
0.0,9,1.304501
0.0,3,1.304904
1.0,8,1.30673
0.0,10,1.307707
0.0,4,1.308205
0.0,2,1.308518
0.0,2,1.310022
0.0,10,1.311054
0.0,18,1.312605
0.0,2,1.312947
1.0,12,1.315163
0.0,5,1.315737
0.0,9,1.316598
0.0,9,1.317424
0.0,10,1.319364
0.0,13,1.320518
0.0,2,1.320834
0.0,4,1.321297
0.0,4,1.322918
0.0,12,1.324144
0.0,2,1.324514
0.0,22,1.326371
0.0,19,1.331616
0.0,8,1.332479
0.0,7,1.333292
0.0,3,1.333739
0.0,6,1.335452
1.0,13,1.336631
0.0,5,1.337222
0.0,3,1.337639
0.0,15,1.340152
0.0,8,1.341197
0.0,4,1.341696
0.0,7,1.342405
0.0,2,1.343732
0.0,6,1.344686
0.0,2,1.345098
0.0,2,1.345468
0.0,4,1.346985
0.0,9,1.34816
0.0,8,1.348936
0.0,7,1.349671
0.0,7,1.352025
0.0,2,1.352379
0.0,2,1.352685
0.0,6,1.353309
0.0,5,1.354893
0.0,5,1.355508
0.0,10,1.356495
0.0,10,1.357692
0.0,3,1.359256
0.0,9,1.360154
0.0,4,1.360633
0.0,26,1.362993
0.0,12,1.365198
0.0,5,1.36578
0.0,2,1.366131
0.0,5,1.366681
0.0,8,1.368502
0.0,5,1.369063
0.0,7,1.369755
0.0,12,1.370833
0.0,8,1.372507
0.0,7,1.37322
0.0,6,1.373861
1.0,19,1.375559
0.0,4,1.378212
0.0,35,1.381833
0.0,3,1.382318
0.0,7,1.383027
0.0,13,1.385169
0.0,8,1.385916
0.0,5,1.386482
0.0,8,1.387253
0.0,13,1.389692
0.0,11,1.392411
0.0,6,1.393999
0.0,4,1.395162
0.0,2,1.397365
0.0,4,1.398525
0.0,4,1.39966
0.0,2,1.400035
0.0,7,1.401746
0.0,2,1.402077
1.0,7,1.402886
0.0,10,1.404337
0.0,9,1.406217
0.0,3,1.406639
1.0,19,1.408268
0.0,4,1.408755
0.0,20,1.411727
0.0,3,1.412172
0.0,3,1.412602
0.0,4,1.413062
0.0,15,1.415365
0.0,7,1.416064
0.0,8,1.416825
0.0,5,1.417371
0.0,5,1.418901
0.0,12,1.420019
0.0,10,1.420935
0.0,8,1.421691
0.0,13,1.423943
0.0,4,1.424444
1.0,10,1.425346
0.0,38,1.428493
0.0,6,1.430301
0.0,9,1.431166
0.0,2,1.431504
0.0,20,1.433156
1.0,10,1.435154
0.0,5,1.435727
0.0,5,1.436249
0.0,2,1.43658
0.0,10,1.438535
0.0,12,1.439633
0.0,12,1.440733
0.0,4,1.441218
0.0,2,1.442564
0.0,6,1.443283
0.0,8,1.444115
1.0,14,1.445412
1.0,9,1.447524
0.0,4,1.448001
0.0,11,1.448951
0.0,8,1.449724
0.0,9,1.45179
0.0,10,1.453044
0.0,13,1.454175
0.0,14,1.455414
0.0,5,1.457225
0.0,2,1.457745
0.0,5,1.458648
0.0,21,1.463241
0.0,4,1.464884
0.0,2,1.465268
0.0,3,1.465654
0.0,3,1.466022
0.0,6,1.467812
1.0,9,1.468678
0.0,5,1.469232
0.0,3,1.469616
0.0,9,1.471443
0.0,11,1.47246
