#{"t_start": 1709584978.641116, "env_id": "CliffWalking-v0"}
r,l,t
-13.0,13,312.973125
-15.0,15,312.976731
-13.0,13,312.980681
-13.0,13,312.985772
-14.0,14,312.990486
-13.0,13,312.994309
-13.0,13,312.998202
-15.0,15,313.004337
-13.0,13,313.008186
-121.0,22,313.013785
-13.0,13,313.017054
-13.0,13,313.021018
-13.0,13,313.024669
-15.0,15,313.028527
-13.0,13,314.863027
-13.0,13,314.865743
-13.0,13,314.86875
-13.0,13,314.871676
-13.0,13,314.874357
-13.0,13,314.878175
-15.0,15,314.882314
-13.0,13,314.885433
-13.0,13,314.888897
-15.0,15,314.892766
-13.0,13,314.896274
-13.0,13,314.899557
-15.0,15,314.903601
-13.0,13,314.906986
-15.0,15,314.911346
-13.0,13,314.914398
-15.0,15,314.918371
-13.0,13,314.921754
-15.0,15,316.812873
-13.0,13,316.816587
-13.0,13,316.819325
-13.0,13,316.822709
-13.0,13,316.826532
-15.0,15,316.829992
-15.0,15,316.8338
-13.0,13,316.837363
-15.0,15,316.841504
-13.0,13,316.84551
-13.0,13,316.849178
-115.0,16,316.853741
-15.0,15,316.858061
-13.0,13,316.861699
-13.0,13,316.865369
-115.0,16,316.869336
-124.0,25,316.876986
-13.0,13,316.880396
-13.0,13,318.695081
-15.0,15,318.698599
-13.0,13,318.701652
-13.0,13,318.704552
-13.0,13,318.70801
-13.0,13,318.710718
-13.0,13,318.714161
-13.0,13,318.717804
-13.0,13,318.720807
-13.0,13,318.723671
-15.0,15,318.727698
-15.0,15,318.731121
-13.0,13,318.734611
-13.0,13,318.737227
-14.0,14,318.741399
-13.0,13,318.747878
-13.0,13,318.750965
-15.0,15,318.754052
-15.0,15,318.761131
-13.0,13,320.479008
-15.0,15,320.482464
-13.0,13,320.485216
-13.0,13,320.488228
-13.0,13,320.491239
-13.0,13,320.494005
-13.0,13,320.497205
-13.0,13,320.500556
-13.0,13,320.504607
-15.0,15,320.507805
-13.0,13,320.510908
-13.0,13,320.514076
-13.0,13,320.516821
-13.0,13,320.519575
-13.0,13,320.522616
-13.0,13,320.525636
-13.0,13,320.529006
-13.0,13,320.532706
-13.0,13,320.535548
-13.0,13,322.312535
-15.0,15,322.316125
-13.0,13,322.318832
-13.0,13,322.321583
-13.0,13,322.324885
-119.0,20,322.329768
-13.0,13,322.335022
-15.0,15,322.338906
-13.0,13,322.342736
-13.0,13,322.34563
-115.0,16,322.349312
-13.0,13,322.352215
-13.0,13,322.355515
-13.0,13,322.359618
-13.0,13,322.363295
-13.0,13,322.366209
-116.0,17,322.370601
-13.0,13,322.373996
-20.0,20,324.024518
-13.0,13,324.027385
-13.0,13,324.031427
-14.0,14,324.034941
-17.0,17,324.039905
-123.0,24,324.046286
-13.0,13,324.050748
-121.0,22,324.057448
-13.0,13,324.060872
-13.0,13,324.064446
-13.0,13,324.068576
-13.0,13,324.072693
-13.0,13,324.0761
-120.0,21,324.081964
-13.0,13,324.085872
-13.0,13,324.089795
-13.0,13,324.093117
-13.0,13,325.88701
-15.0,15,325.890262
-13.0,13,325.892954
-15.0,15,325.896137
-14.0,14,325.89928
-13.0,13,325.902612
-13.0,13,325.905637
-13.0,13,325.908527
-17.0,17,325.912371
-13.0,13,325.915589
-13.0,13,325.918414
-121.0,22,325.923314
-13.0,13,325.926119
-124.0,25,325.931873
-17.0,17,325.935903
-13.0,13,325.938606
-13.0,13,325.94163
-13.0,13,327.717175
-13.0,13,327.720172
-15.0,15,327.723474
-13.0,13,327.726772
-13.0,13,327.729856
-13.0,13,327.732836
-13.0,13,327.735553
-13.0,13,327.73835
-13.0,13,327.741861
-13.0,13,327.745089
-125.0,26,327.752205
-13.0,13,327.756719
-13.0,13,327.759983
-15.0,15,327.76512
-13.0,13,327.768605
-126.0,27,327.774844
-15.0,15,327.778388
-13.0,13,327.781526
-13.0,13,329.555403
-15.0,15,329.558463
-15.0,15,329.561768
-13.0,13,329.564409
-13.0,13,329.567075
-13.0,13,329.570362
-13.0,13,329.573372
-13.0,13,329.576555
-15.0,15,329.580096
-13.0,13,329.583439
-126.0,27,329.590123
-13.0,13,329.593035
-13.0,13,329.595694
-13.0,13,329.599845
-13.0,13,329.602946
-13.0,13,329.605946
-13.0,13,329.608877
-13.0,13,329.611824
-13.0,13,331.464405
-13.0,13,331.467353
-13.0,13,331.470432
-13.0,13,331.473049
-229.0,31,331.480248
-15.0,15,331.484273
-15.0,15,331.487799
-234.0,36,331.496693
-16.0,16,331.499929
-13.0,13,331.505381
-13.0,13,331.511284
-13.0,13,331.514796
-15.0,15,331.518791
-13.0,13,331.523986
-115.0,16,331.527694
-13.0,13,333.228994
-13.0,13,333.232132
-13.0,13,333.235343
-20.0,20,333.239263
-15.0,15,333.242558
-13.0,13,333.246489
-13.0,13,333.249788
-13.0,13,333.252712
-115.0,16,333.256786
-13.0,13,333.260213
-215.0,17,333.26403
-13.0,13,333.267059
-13.0,13,333.270211
-15.0,15,333.276811
-13.0,13,333.279642
-15.0,15,333.282536
-13.0,13,333.285908
-15.0,15,333.289322
-13.0,13,335.027081
-13.0,13,335.029918
-13.0,13,335.03266
-13.0,13,335.036017
-15.0,15,335.039653
-13.0,13,335.043023
-13.0,13,335.047283
-13.0,13,335.051232
-14.0,14,335.054643
-13.0,13,335.058945
-13.0,13,335.06242
-13.0,13,335.065827
-13.0,13,335.068995
-13.0,13,335.074817
-13.0,13,335.078084
-13.0,13,335.081579
-13.0,13,335.086699
-122.0,23,335.096668
-13.0,13,335.100794
-13.0,13,336.848612
-16.0,16,336.851586
-13.0,13,336.854461
-13.0,13,336.857545
-13.0,13,336.860595
-13.0,13,336.863462
-13.0,13,336.867218
-13.0,13,336.869964
-13.0,13,336.873712
-13.0,13,336.876968
-13.0,13,336.880324
-125.0,26,336.885609
-227.0,29,336.896472
-13.0,13,336.899462
-15.0,15,336.906035
-13.0,13,336.909793
-115.0,16,336.91368
-15.0,15,338.694312
-13.0,13,338.697083
-13.0,13,338.699785
-13.0,13,338.702781
-121.0,22,338.708261
-14.0,14,338.711147
-13.0,13,338.71594
-13.0,13,338.720012
-13.0,13,338.72289
-13.0,13,338.725805
-13.0,13,338.731389
-124.0,25,338.736773
-13.0,13,338.74113
-13.0,13,338.744426
-15.0,15,338.747545
-13.0,13,338.75087
-13.0,13,338.755021
-13.0,13,338.760406
-13.0,13,340.435698
-13.0,13,340.439195
-14.0,14,340.442484
-15.0,15,340.446627
-113.0,14,340.450509
-13.0,13,340.454264
-15.0,15,340.460701
-15.0,15,340.464218
-13.0,13,340.46761
-13.0,13,340.470596
-13.0,13,340.473477
-119.0,20,340.478201
-13.0,13,340.481261
-13.0,13,340.484622
-13.0,13,340.488821
-15.0,15,340.492689
-121.0,22,340.497254
-13.0,13,342.299688
-13.0,13,342.302516
-13.0,13,342.30629
-13.0,13,342.308982
-126.0,27,342.314917
-13.0,13,342.317725
-13.0,13,342.320948
-15.0,15,342.325733
-14.0,14,342.32872
-15.0,15,342.332605
-15.0,15,342.335502
-13.0,13,342.338465
-15.0,15,342.342464
-13.0,13,342.345637
-13.0,13,342.348803
-13.0,13,342.351823
-13.0,13,342.355551
-14.0,14,342.359162
-13.0,13,344.094765
-15.0,15,344.097948
-13.0,13,344.1013
-118.0,19,344.10555
-15.0,15,344.109027
-13.0,13,344.112221
-13.0,13,344.116009
-13.0,13,344.119725
-13.0,13,344.122837
-13.0,13,344.12622
-17.0,17,344.130056
-14.0,14,344.133835
-16.0,16,344.137353
-13.0,13,344.141391
-123.0,24,344.148439
-113.0,14,344.152757
-13.0,13,344.156336
-13.0,13,345.916204
-15.0,15,345.920052
-13.0,13,345.92323
-15.0,15,345.926221
-117.0,18,345.932788
-15.0,15,345.93651
-15.0,15,345.939581
-16.0,16,345.943251
-13.0,13,345.946211
-15.0,15,345.949721
-13.0,13,345.953024
-13.0,13,345.955821
-13.0,13,345.959038
-13.0,13,345.962532
-15.0,15,345.965716
-13.0,13,345.968834
-13.0,13,345.972048
-13.0,13,345.975335
-115.0,16,347.771322
-13.0,13,347.77454
-15.0,15,347.777791
-13.0,13,347.781641
-17.0,17,347.785664
-13.0,13,347.789437
-13.0,13,347.793113
-13.0,13,347.797882
-231.0,33,347.806521
-13.0,13,347.810507
-17.0,17,347.815267
-15.0,15,347.819262
-13.0,13,347.822628
-18.0,18,347.827783
-13.0,13,347.831511
-13.0,13,347.83534
-13.0,13,347.838722
