#{"t_start": 1709584918.2221575, "env_id": "CliffWalking-v0"}
r,l,t
-13.0,13,14.89242
-13.0,13,14.895272
-13.0,13,14.897784
-15.0,15,14.901156
-15.0,15,14.904052
-13.0,13,14.906464
-13.0,13,14.909013
-13.0,13,14.911535
-123.0,24,14.915538
-13.0,13,14.918079
-13.0,13,14.920266
-14.0,14,15.070518
-14.0,14,15.072983
-216.0,18,15.075586
-13.0,13,15.078002
-120.0,21,15.081508
-14.0,14,15.083632
-13.0,13,15.086011
-13.0,13,15.088148
-15.0,15,15.091131
-15.0,15,15.093949
-13.0,13,15.096155
-13.0,13,15.098323
-13.0,13,15.101019
-13.0,13,15.103708
-13.0,13,15.105887
-223.0,25,15.109991
-13.0,13,15.112258
-13.0,13,15.251472
-15.0,15,15.25392
-13.0,13,15.255832
-13.0,13,15.258147
-14.0,14,15.260085
-13.0,13,15.261984
-13.0,13,15.264125
-15.0,15,15.266495
-113.0,14,15.269051
-119.0,20,15.27209
-13.0,13,15.274167
-15.0,15,15.276611
-13.0,13,15.278731
-13.0,13,15.280798
-13.0,13,15.282817
-124.0,25,15.287668
-15.0,15,15.289982
-17.0,17,15.427817
-13.0,13,15.42988
-13.0,13,15.432034
-13.0,13,15.434236
-13.0,13,15.436144
-13.0,13,15.438037
-13.0,13,15.440387
-13.0,13,15.443466
-13.0,13,15.44607
-121.0,22,15.449304
-13.0,13,15.451981
-15.0,15,15.454552
-13.0,13,15.456815
-13.0,13,15.458663
-13.0,13,15.460735
-123.0,24,15.464426
-13.0,13,15.466432
-123.0,24,15.614441
-124.0,25,15.619025
-15.0,15,15.621418
-13.0,13,15.623876
-13.0,13,15.625993
-13.0,13,15.628555
-15.0,15,15.631302
-13.0,13,15.633479
-13.0,13,15.635599
-13.0,13,15.638209
-15.0,15,15.640538
-13.0,13,15.642654
-125.0,26,15.646905
-17.0,17,15.649935
-15.0,15,15.652267
-17.0,17,15.655068
-15.0,15,15.657363
-118.0,19,15.805948
-13.0,13,15.808465
-15.0,15,15.810828
-17.0,17,15.813705
-15.0,15,15.816373
-14.0,14,15.821453
-225.0,27,15.825518
-17.0,17,15.828244
-13.0,13,15.830451
-122.0,23,15.834051
-13.0,13,15.835969
-13.0,13,15.837744
-13.0,13,15.840096
-13.0,13,15.842126
-13.0,13,15.844083
-233.0,35,15.992533
-13.0,13,15.995019
-13.0,13,15.997194
-13.0,13,15.999967
-13.0,13,16.002161
-13.0,13,16.004859
-15.0,15,16.007333
-13.0,13,16.009239
-13.0,13,16.011058
-13.0,13,16.013357
-13.0,13,16.015073
-13.0,13,16.01674
-13.0,13,16.018944
-13.0,13,16.021233
-14.0,14,16.023046
-15.0,15,16.025174
-13.0,13,16.026955
-17.0,17,16.029407
-17.0,17,16.17368
-15.0,15,16.176086
-13.0,13,16.177976
-13.0,13,16.180182
-13.0,13,16.182407
-13.0,13,16.184394
-13.0,13,16.186346
-15.0,15,16.18895
-128.0,29,16.193727
-117.0,18,16.196473
-14.0,14,16.198694
-13.0,13,16.200878
-13.0,13,16.20328
-13.0,13,16.205966
-13.0,13,16.208061
-13.0,13,16.210301
-13.0,13,16.212519
-13.0,13,16.214626
-126.0,27,16.36078
-124.0,25,16.365172
-15.0,15,16.367873
-13.0,13,16.370045
-13.0,13,16.372323
-17.0,17,16.376034
-13.0,13,16.378236
-13.0,13,16.38069
-15.0,15,16.383052
-120.0,21,16.387052
-113.0,14,16.389986
-13.0,13,16.392105
-13.0,13,16.394188
-15.0,15,16.397017
-13.0,13,16.399204
-13.0,13,16.401257
-13.0,13,16.539968
-13.0,13,16.542092
-13.0,13,16.543893
-13.0,13,16.546027
-13.0,13,16.547948
-13.0,13,16.550055
-13.0,13,16.551855
-15.0,15,16.554333
-15.0,15,16.556435
-15.0,15,16.559006
-13.0,13,16.560845
-15.0,15,16.563265
-15.0,15,16.565203
-13.0,13,16.567539
-124.0,25,16.571054
-13.0,13,16.573032
-15.0,15,16.575401
-13.0,13,16.577576
-15.0,15,16.712444
-13.0,13,16.714421
-13.0,13,16.716318
-13.0,13,16.718668
-13.0,13,16.720541
-13.0,13,16.722455
-13.0,13,16.724303
-13.0,13,16.726587
-13.0,13,16.728635
-13.0,13,16.730706
-17.0,17,16.733359
-15.0,15,16.735883
-13.0,13,16.737748
-13.0,13,16.739728
-13.0,13,16.741639
-13.0,13,16.743966
-15.0,15,16.745954
-13.0,13,16.748151
-13.0,13,16.750092
-14.0,14,16.892089
-13.0,13,16.894589
-13.0,13,16.896752
-119.0,20,16.900094
-15.0,15,16.902735
-13.0,13,16.905134
-13.0,13,16.907246
-13.0,13,16.909425
-13.0,13,16.912123
-15.0,15,16.914578
-13.0,13,16.916766
-15.0,15,16.919205
-13.0,13,16.921767
-13.0,13,16.923815
-15.0,15,16.926383
-15.0,15,16.928666
-13.0,13,16.931214
-13.0,13,16.933171
-121.0,22,17.072322
-13.0,13,17.074516
-117.0,18,17.077187
-13.0,13,17.079352
-13.0,13,17.081556
-13.0,13,17.083513
-224.0,26,17.087889
-116.0,17,17.090562
-14.0,14,17.092447
-13.0,13,17.094181
-15.0,15,17.096647
-13.0,13,17.098451
-13.0,13,17.100208
-13.0,13,17.102224
-13.0,13,17.104392
-13.0,13,17.106303
-13.0,13,17.108419
-13.0,13,17.24343
-231.0,33,17.248395
-13.0,13,17.251056
-120.0,21,17.25539
-13.0,13,17.257468
-13.0,13,17.259701
-121.0,22,17.263076
-14.0,14,17.265354
-13.0,13,17.267384
-13.0,13,17.269503
-15.0,15,17.271903
-15.0,15,17.274117
-17.0,17,17.276685
-117.0,18,17.279666
-13.0,13,17.281578
-13.0,13,17.283377
-17.0,17,17.419331
-13.0,13,17.421483
-15.0,15,17.423879
-15.0,15,17.425965
-13.0,13,17.428087
-13.0,13,17.430249
-15.0,15,17.432687
-13.0,13,17.434664
-13.0,13,17.436549
-15.0,15,17.438935
-13.0,13,17.44076
-13.0,13,17.442593
-118.0,19,17.445235
-13.0,13,17.447277
-15.0,15,17.449405
-14.0,14,17.451285
-13.0,13,17.45339
-13.0,13,17.455483
-13.0,13,17.585651
-13.0,13,17.587888
-13.0,13,17.589857
-13.0,13,17.591922
-13.0,13,17.593745
-121.0,22,17.596983
-15.0,15,17.599023
-13.0,13,17.601089
-13.0,13,17.603241
-15.0,15,17.605323
-17.0,17,17.607774
-13.0,13,17.609952
-13.0,13,17.612014
-13.0,13,17.613934
-13.0,13,17.615865
-15.0,15,17.618221
-13.0,13,17.620183
-13.0,13,17.622102
-17.0,17,17.772713
-119.0,20,17.776437
-13.0,13,17.778652
-13.0,13,17.78116
-13.0,13,17.783398
-13.0,13,17.786171
-13.0,13,17.788879
-119.0,20,17.792263
-13.0,13,17.794733
-14.0,14,17.797313
-13.0,13,17.799911
-123.0,24,17.804451
-14.0,14,17.806892
-13.0,13,17.809568
-122.0,23,17.813267
-13.0,13,17.816129
-13.0,13,17.819188
-13.0,13,17.975115
-13.0,13,17.977377
-115.0,16,17.98014
-15.0,15,17.982516
-15.0,15,17.985383
-15.0,15,17.987639
-13.0,13,17.989801
-13.0,13,17.992275
-15.0,15,17.994888
-13.0,13,17.997334
-17.0,17,18.000114
-15.0,15,18.002846
-14.0,14,18.005325
-13.0,13,18.007496
-14.0,14,18.009942
-13.0,13,18.012036
-13.0,13,18.014299
-13.0,13,18.016679
-15.0,15,18.165108
-13.0,13,18.16765
-120.0,21,18.171222
-13.0,13,18.173361
-13.0,13,18.175521
-122.0,23,18.179476
-13.0,13,18.181912
-322.0,25,18.185775
-13.0,13,18.188234
-15.0,15,18.190599
-13.0,13,18.192929
-123.0,24,18.196743
-15.0,15,18.199095
-13.0,13,18.201469
-13.0,13,18.203863
-13.0,13,18.205967
-13.0,13,18.353367
-115.0,16,18.356029
-13.0,13,18.358498
-13.0,13,18.360962
-15.0,15,18.363263
-13.0,13,18.365669
-13.0,13,18.367986
-13.0,13,18.370242
-15.0,15,18.3729
-14.0,14,18.375119
-15.0,15,18.377918
-13.0,13,18.380045
-15.0,15,18.38243
-13.0,13,18.384759
-15.0,15,18.387272
-13.0,13,18.389354
-13.0,13,18.391701
-115.0,16,18.39415
-13.0,13,18.396657
-13.0,13,18.545506
-15.0,15,18.547843
-13.0,13,18.550246
-13.0,13,18.552658
-13.0,13,18.554867
-13.0,13,18.557273
-13.0,13,18.559393
-15.0,15,18.561917
-13.0,13,18.564274
-13.0,13,18.566429
-13.0,13,18.568512
-13.0,13,18.571078
-15.0,15,18.573315
-13.0,13,18.575389
-13.0,13,18.57771
-124.0,25,18.581676
-125.0,26,18.585697
-13.0,13,18.734091
-14.0,14,18.736601
-13.0,13,18.739112
-13.0,13,18.741205
-15.0,15,18.74373
-13.0,13,18.745813
-13.0,13,18.748147
-13.0,13,18.750505
-13.0,13,18.752735
-13.0,13,18.754912
-13.0,13,18.757301
-13.0,13,18.759686
-114.0,15,18.761919
-15.0,15,18.764558
-15.0,15,18.767121
-13.0,13,18.769538
-15.0,15,18.771991
-13.0,13,18.774186
-13.0,13,18.776884
-15.0,15,18.92393
-121.0,22,18.927527
-13.0,13,18.929986
-13.0,13,18.932434
-115.0,16,18.935106
-15.0,15,18.937453
-13.0,13,18.939625
-13.0,13,18.942431
-13.0,13,18.944604
-13.0,13,18.947053
-117.0,18,18.950247
-13.0,13,18.952644
-13.0,13,18.955046
-113.0,14,18.95743
-13.0,13,18.9596
-15.0,15,18.962694
-13.0,13,18.965134
-15.0,15,19.112279
-13.0,13,19.114637
-13.0,13,19.117054
-13.0,13,19.119474
-13.0,13,19.121691
-13.0,13,19.12382
-13.0,13,19.126195
-115.0,16,19.129475
-15.0,15,19.132223
-13.0,13,19.134456
-220.0,22,19.138243
-15.0,15,19.141448
-13.0,13,19.143677
-13.0,13,19.145847
-13.0,13,19.148237
-13.0,13,19.150691
-13.0,13,19.152798
-13.0,13,19.154872
-13.0,13,19.157974
-13.0,13,19.306958
-13.0,13,19.309176
-123.0,24,19.313356
-13.0,13,19.315822
-13.0,13,19.317991
-13.0,13,19.320403
-13.0,13,19.322582
-13.0,13,19.324897
-13.0,13,19.327118
-15.0,15,19.329839
-15.0,15,19.332259
-13.0,13,19.334945
-16.0,16,19.337363
-13.0,13,19.339912
-13.0,13,19.342082
-121.0,22,19.345989
-13.0,13,19.348099
-13.0,13,19.490119
-15.0,15,19.492775
-122.0,23,19.497099
-13.0,13,19.499299
-13.0,13,19.501467
-13.0,13,19.503609
-13.0,13,19.506462
-13.0,13,19.508687
-13.0,13,19.510798
-13.0,13,19.513138
-13.0,13,19.515633
-13.0,13,19.51776
-13.0,13,19.520079
-13.0,13,19.522211
-13.0,13,19.524576
-116.0,17,19.527648
-15.0,15,19.530047
-123.0,24,19.534054
-116.0,17,19.682918
-851.0,257,19.844655
-13.0,13,19.846618
-17.0,17,19.849085
-13.0,13,19.851202
-13.0,13,19.853334
-13.0,13,19.855177
-228.0,30,19.859529
-13.0,13,19.861639
-13.0,13,19.86379
-13.0,13,19.865646
-13.0,13,19.867486
-13.0,13,19.869714
-13.0,13,19.871614
-13.0,13,19.873984
-13.0,13,19.875973
-15.0,15,19.878474
-13.0,13,19.880291
-13.0,13,20.012578
-124.0,25,20.016262
-13.0,13,20.018427
-13.0,13,20.02056
-13.0,13,20.022596
-13.0,13,20.024451
-13.0,13,20.026826
-13.0,13,20.029224
-15.0,15,20.031587
-13.0,13,20.033611
-13.0,13,20.035724
-13.0,13,20.037546
-13.0,13,20.039616
-13.0,13,20.041457
-13.0,13,20.043505
-13.0,13,20.045308
-13.0,13,20.047243
-13.0,13,20.04898
-13.0,13,20.051061
-13.0,13,20.188498
-13.0,13,20.190509
-15.0,15,20.192588
-13.0,13,20.194953
-13.0,13,20.196841
-13.0,13,20.198739
-13.0,13,20.200818
-13.0,13,20.202892
-13.0,13,20.205426
-13.0,13,20.207724
-13.0,13,20.209674
-13.0,13,20.211672
-13.0,13,20.213578
-13.0,13,20.216002
-13.0,13,20.217938
-115.0,16,20.220599
-13.0,13,20.222872
-13.0,13,20.22475
-13.0,13,20.226849
-13.0,13,20.369817
-15.0,15,20.372121
-13.0,13,20.374282
-13.0,13,20.376095
-13.0,13,20.378278
-117.0,18,20.38095
-13.0,13,20.382879
-13.0,13,20.385042
-13.0,13,20.387184
-13.0,13,20.389104
-13.0,13,20.391446
-15.0,15,20.39353
-13.0,13,20.395633
-15.0,15,20.397926
-13.0,13,20.399954
-13.0,13,20.401917
-13.0,13,20.40437
-13.0,13,20.406421
-15.0,15,20.408897
-15.0,15,20.574653
-13.0,13,20.577043
-13.0,13,20.57946
-15.0,15,20.581893
-13.0,13,20.58398
-117.0,18,20.587274
-15.0,15,20.590042
-13.0,13,20.592214
-117.0,18,20.595321
-13.0,13,20.597769
-123.0,24,20.601752
-13.0,13,20.603844
-17.0,17,20.606593
-15.0,15,20.609266
-13.0,13,20.611492
-115.0,16,20.614214
-13.0,13,20.616277
-13.0,13,20.758316
-13.0,13,20.760543
-13.0,13,20.762667
-13.0,13,20.764783
-13.0,13,20.767412
-13.0,13,20.769511
-13.0,13,20.771669
-13.0,13,20.774033
-13.0,13,20.776399
-13.0,13,20.778837
-13.0,13,20.781136
-13.0,13,20.783314
-13.0,13,20.785637
-13.0,13,20.787662
-15.0,15,20.790359
-123.0,24,20.794376
-122.0,23,20.798613
-13.0,13,20.800672
-15.0,15,20.932693
-15.0,15,20.935152
-15.0,15,20.937496
-15.0,15,20.939757
-15.0,15,20.941842
-115.0,16,20.944303
-13.0,13,20.946379
-13.0,13,20.948542
-13.0,13,20.950382
-13.0,13,20.952211
-14.0,14,20.954592
-13.0,13,20.956464
-13.0,13,20.958416
-120.0,21,20.961695
-15.0,15,20.964369
-119.0,20,20.967473
-15.0,15,20.96967
-13.0,13,21.110711
-13.0,13,21.113061
-13.0,13,21.115112
-13.0,13,21.1174
-125.0,26,21.121315
-13.0,13,21.123694
-13.0,13,21.126
-119.0,20,21.129277
-13.0,13,21.131408
-13.0,13,21.133791
-13.0,13,21.136187
-13.0,13,21.138259
-13.0,13,21.140408
-119.0,20,21.143738
-13.0,13,21.146
-15.0,15,21.148204
-15.0,15,21.150576
-15.0,15,21.299512
-13.0,13,21.301824
-13.0,13,21.304222
-13.0,13,21.306372
-13.0,13,21.308707
-15.0,15,21.311247
-13.0,13,21.313312
-13.0,13,21.315401
-13.0,13,21.318005
-13.0,13,21.320176
-15.0,15,21.322521
-13.0,13,21.324851
-13.0,13,21.327216
-13.0,13,21.329278
-13.0,13,21.331648
-13.0,13,21.333745
-15.0,15,21.336126
-13.0,13,21.338511
-13.0,13,21.340786
-13.0,13,21.48243
-13.0,13,21.485111
-13.0,13,21.487171
-13.0,13,21.489213
-116.0,17,21.492052
-13.0,13,21.494313
-15.0,15,21.496865
-15.0,15,21.499179
-228.0,30,21.5037
-14.0,14,21.506324
-13.0,13,21.508415
-13.0,13,21.51046
-13.0,13,21.512745
-13.0,13,21.515095
-13.0,13,21.517086
-13.0,13,21.519052
-13.0,13,21.521351
-13.0,13,21.523573
-122.0,23,21.661393
-13.0,13,21.663561
-15.0,15,21.6656
-15.0,15,21.668086
-13.0,13,21.669879
-122.0,23,21.674263
-13.0,13,21.677527
-121.0,22,21.681873
-13.0,13,21.683748
-15.0,15,21.686007
-13.0,13,21.687767
-13.0,13,21.690459
-13.0,13,21.692342
-13.0,13,21.694412
-13.0,13,21.696178
-13.0,13,21.698239
-15.0,15,21.700518
-13.0,13,21.845357
-14.0,14,21.850701
-13.0,13,21.855445
-13.0,13,21.858933
-15.0,15,21.861449
-13.0,13,21.863493
-15.0,15,21.865795
-13.0,13,21.867718
-15.0,15,21.869807
-15.0,15,21.872001
-117.0,18,21.87488
-13.0,13,21.876554
-118.0,19,21.879016
-14.0,14,21.880691
-13.0,13,21.882588
-13.0,13,21.884425
-15.0,15,21.886358
-13.0,13,21.88827
-15.0,15,22.035741
-16.0,16,22.038503
-13.0,13,22.040642
-13.0,13,22.042605
-13.0,13,22.045268
-13.0,13,22.047431
-13.0,13,22.050314
-13.0,13,22.053764
-13.0,13,22.056425
-13.0,13,22.0587
-18.0,18,22.061624
-13.0,13,22.063807
-17.0,17,22.066921
-13.0,13,22.069324
-13.0,13,22.071532
-13.0,13,22.073954
-13.0,13,22.07628
-13.0,13,22.078411
-13.0,13,22.08073
-13.0,13,22.225545
-13.0,13,22.22806
-13.0,13,22.230494
-124.0,25,22.234499
-123.0,24,22.238387
-13.0,13,22.241107
-15.0,15,22.243409
-15.0,15,22.246019
-13.0,13,22.248143
-13.0,13,22.250512
-17.0,17,22.253138
-13.0,13,22.255228
-15.0,15,22.257771
-13.0,13,22.26022
-13.0,13,22.26239
-13.0,13,22.264689
-13.0,13,22.26684
-13.0,13,22.41512
-13.0,13,22.417515
-13.0,13,22.419632
-13.0,13,22.421804
-13.0,13,22.424447
-15.0,15,22.426756
-13.0,13,22.43046
-13.0,13,22.434494
-13.0,13,22.43775
-13.0,13,22.43993
-13.0,13,22.442354
-13.0,13,22.444545
-13.0,13,22.446892
-13.0,13,22.448974
-13.0,13,22.451351
-13.0,13,22.45343
-13.0,13,22.455768
-13.0,13,22.458142
-13.0,13,22.460191
-13.0,13,22.604319
-13.0,13,22.607137
-13.0,13,22.609339
-115.0,16,22.611849
-15.0,15,22.614466
-13.0,13,22.617019
-13.0,13,22.619483
-13.0,13,22.621658
-14.0,14,22.623806
-13.0,13,22.626492
-13.0,13,22.628567
-17.0,17,22.631357
-13.0,13,22.633593
-13.0,13,22.635907
-15.0,15,22.638504
-15.0,15,22.640872
-124.0,25,22.645093
-13.0,13,22.64746
-15.0,15,22.792575
-15.0,15,22.795041
-13.0,13,22.79692
-13.0,13,22.799206
-13.0,13,22.801088
-13.0,13,22.803015
-13.0,13,22.804989
-125.0,26,22.809329
-13.0,13,22.81148
-13.0,13,22.813889
-120.0,21,22.817332
-13.0,13,22.819713
-13.0,13,22.821828
-13.0,13,22.82419
-13.0,13,22.826328
-124.0,25,22.830358
-13.0,13,22.832717
-13.0,13,22.981012
-13.0,13,22.983247
-17.0,17,22.986339
-13.0,13,22.988506
-13.0,13,22.990896
-15.0,15,22.993277
-13.0,13,22.995733
-13.0,13,22.998227
-119.0,20,23.001529
-13.0,13,23.003702
-13.0,13,23.005998
-15.0,15,23.008526
-118.0,19,23.011688
-15.0,15,23.014012
-13.0,13,23.016595
-13.0,13,23.01873
-13.0,13,23.020825
-15.0,15,23.023393
-15.0,15,23.166909
-13.0,13,23.169124
-13.0,13,23.171556
-13.0,13,23.173629
-13.0,13,23.175963
-14.0,14,23.178425
-13.0,13,23.180552
-13.0,13,23.182696
-13.0,13,23.1853
-17.0,17,23.187894
-15.0,15,23.190526
-13.0,13,23.19253
-13.0,13,23.194859
-13.0,13,23.19716
-13.0,13,23.199233
-14.0,14,23.201419
-13.0,13,23.20383
-13.0,13,23.20588
-123.0,24,23.360938
-13.0,13,23.363455
-13.0,13,23.365963
-13.0,13,23.368153
-13.0,13,23.370606
-13.0,13,23.372745
-13.0,13,23.375165
-13.0,13,23.377663
-15.0,15,23.380102
-118.0,19,23.383306
-13.0,13,23.385711
-13.0,13,23.38805
-13.0,13,23.390142
-15.0,15,23.392459
-13.0,13,23.39506
-122.0,23,23.398736
-13.0,13,23.40076
-13.0,13,23.403028
-13.0,13,23.560075
-13.0,13,23.562218
-13.0,13,23.564079
-13.0,13,23.566242
-13.0,13,23.568278
-15.0,15,23.570548
-13.0,13,23.572768
-13.0,13,23.575472
-13.0,13,23.577504
-13.0,13,23.57966
-120.0,21,23.582635
-13.0,13,23.584435
-13.0,13,23.586365
-117.0,18,23.588786
-13.0,13,23.59079
-13.0,13,23.592554
-13.0,13,23.594616
-17.0,17,23.596898
-13.0,13,23.733503
-13.0,13,23.735497
-15.0,15,23.738084
-13.0,13,23.740014
-13.0,13,23.742095
-13.0,13,23.74403
-13.0,13,23.74604
-13.0,13,23.74843
-13.0,13,23.750617
-15.0,15,23.752671
-13.0,13,23.754877
-13.0,13,23.756685
-118.0,19,23.759572
-117.0,18,23.762177
-14.0,14,23.764213
-15.0,15,23.766194
-13.0,13,23.768232
-116.0,17,23.770549
-13.0,13,23.911544
-13.0,13,23.913556
-122.0,23,23.916884
-13.0,13,23.918945
-13.0,13,23.92112
-15.0,15,23.923229
-13.0,13,23.925441
-14.0,14,23.927784
-13.0,13,23.929946
-122.0,23,23.933797
-13.0,13,23.9357
-13.0,13,23.937614
-15.0,15,23.940192
-15.0,15,23.942304
-13.0,13,23.944596
-13.0,13,23.946498
-13.0,13,23.948702
-13.0,13,23.950987
-13.0,13,24.098584
-13.0,13,24.100531
-13.0,13,24.102709
-123.0,24,24.106474
-13.0,13,24.108347
-13.0,13,24.110255
-13.0,13,24.112579
-13.0,13,24.114556
-13.0,13,24.116486
-13.0,13,24.118574
-13.0,13,24.120529
-13.0,13,24.122305
-113.0,14,24.12435
-15.0,15,24.126582
-115.0,16,24.129215
-13.0,13,24.131079
-13.0,13,24.13296
-13.0,13,24.135095
-13.0,13,24.266661
-16.0,16,24.269314
-13.0,13,24.27135
-126.0,27,24.27545
-13.0,13,24.277776
-13.0,13,24.279797
-119.0,20,24.282974
-14.0,14,24.285299
-13.0,13,24.287873
-115.0,16,24.290677
-124.0,25,24.294734
-13.0,13,24.296834
-13.0,13,24.299373
-13.0,13,24.301455
-13.0,13,24.303516
-13.0,13,24.305585
-15.0,15,24.453335
-13.0,13,24.45558
-13.0,13,24.457875
-13.0,13,24.459969
-13.0,13,24.462359
-13.0,13,24.464459
-13.0,13,24.466726
-13.0,13,24.468805
-15.0,15,24.471589
-224.0,26,24.475636
-13.0,13,24.477823
-123.0,24,24.481816
-15.0,15,24.484334
-13.0,13,24.486678
-13.0,13,24.488856
-15.0,15,24.491183
-13.0,13,24.493751
-15.0,15,24.495997
-13.0,13,24.640187
-13.0,13,24.642387
-13.0,13,24.644726
-13.0,13,24.646823
-13.0,13,24.649162
-13.0,13,24.6513
-115.0,16,24.654355
-13.0,13,24.656526
-120.0,21,24.660094
-13.0,13,24.662233
-15.0,15,24.665047
-13.0,13,24.66722
-14.0,14,24.669748
-13.0,13,24.671942
-13.0,13,24.674334
-13.0,13,24.676506
-13.0,13,24.678984
-123.0,24,24.813455
-13.0,13,24.815686
-13.0,13,24.817755
-13.0,13,24.819607
-13.0,13,24.821484
-224.0,26,24.825593
-13.0,13,24.827649
-13.0,13,24.829887
-13.0,13,24.831661
-13.0,13,24.833735
-13.0,13,24.835608
-13.0,13,24.837626
-13.0,13,24.83942
-13.0,13,24.841485
-15.0,15,24.843765
-113.0,14,24.845708
-13.0,13,24.84766
-121.0,22,24.850648
-13.0,13,24.991911
-13.0,13,24.994074
-15.0,15,24.99641
-13.0,13,24.99858
-117.0,18,25.00116
-13.0,13,25.003053
-13.0,13,25.005157
-13.0,13,25.007305
-15.0,15,25.009495
-118.0,19,25.012485
-13.0,13,25.014454
-13.0,13,25.016427
-123.0,24,25.020083
-13.0,13,25.022132
-13.0,13,25.023868
-120.0,21,25.026712
-13.0,13,25.028611
-13.0,13,25.179722
-13.0,13,25.181854
-13.0,13,25.184071
-13.0,13,25.186352
-15.0,15,25.188801
-13.0,13,25.190694
-13.0,13,25.193041
-13.0,13,25.195025
-13.0,13,25.196842
-13.0,13,25.19864
-15.0,15,25.201057
-13.0,13,25.202871
-13.0,13,25.204807
-15.0,15,25.206714
-13.0,13,25.208713
-117.0,18,25.211258
-14.0,14,25.213401
-13.0,13,25.215125
-13.0,13,25.216978
-13.0,13,25.351004
-13.0,13,25.353265
-13.0,13,25.355232
-15.0,15,25.357733
-13.0,13,25.35965
-19.0,19,25.362345
-13.0,13,25.364257
-126.0,27,25.368492
-13.0,13,25.37035
-13.0,13,25.372138
-13.0,13,25.374219
-13.0,13,25.376222
-117.0,18,25.378786
-13.0,13,25.380708
-13.0,13,25.38261
-13.0,13,25.384906
-13.0,13,25.386778
-117.0,18,25.531363
-15.0,15,25.533951
-13.0,13,25.536672
-13.0,13,25.538807
-15.0,15,25.541195
-13.0,13,25.543553
-13.0,13,25.545963
-13.0,13,25.548156
-15.0,15,25.551117
-15.0,15,25.553561
-13.0,13,25.556169
-15.0,15,25.558568
-15.0,15,25.561795
-13.0,13,25.56398
-13.0,13,25.566447
-13.0,13,25.568553
-15.0,15,25.571066
-13.0,13,25.573147
-13.0,13,25.575671
-15.0,15,25.730979
-13.0,13,25.733204
-13.0,13,25.735643
-13.0,13,25.738033
-13.0,13,25.740196
-15.0,15,25.742765
-13.0,13,25.744912
-13.0,13,25.747286
-13.0,13,25.749748
-15.0,15,25.752148
-13.0,13,25.754274
-125.0,26,25.758855
-14.0,14,25.761032
-13.0,13,25.763335
-13.0,13,25.76544
-13.0,13,25.76779
-13.0,13,25.770225
-215.0,17,25.772722
-123.0,24,25.924146
-13.0,13,25.926733
-13.0,13,25.928883
-13.0,13,25.931337
-13.0,13,25.933568
-13.0,13,25.936078
-14.0,14,25.938808
-13.0,13,25.941065
-13.0,13,25.943274
-13.0,13,25.946109
-13.0,13,25.948222
-117.0,18,25.951282
-125.0,26,25.95523
-13.0,13,25.957769
-127.0,28,25.961929
-13.0,13,25.964345
-13.0,13,26.114792
-15.0,15,26.117281
-123.0,24,26.121294
-13.0,13,26.123458
-115.0,16,26.128067
-13.0,13,26.133044
-13.0,13,26.135424
-13.0,13,26.138431
-13.0,13,26.140747
-13.0,13,26.143455
-13.0,13,26.14616
-13.0,13,26.148892
-13.0,13,26.151217
-15.0,15,26.154383
-15.0,15,26.156904
-15.0,15,26.160089
-13.0,13,26.1624
-13.0,13,26.165022
-13.0,13,26.310125
-13.0,13,26.312089
-118.0,19,26.314936
-13.0,13,26.317109
-13.0,13,26.319047
-13.0,13,26.321209
-13.0,13,26.323157
-13.0,13,26.325234
-15.0,15,26.327621
-15.0,15,26.330006
-119.0,20,26.332694
-15.0,15,26.335031
-15.0,15,26.336882
-13.0,13,26.338851
-13.0,13,26.340622
-13.0,13,26.342606
-13.0,13,26.344446
-228.0,30,26.483441
-124.0,25,26.487292
-13.0,13,26.489414
-13.0,13,26.491457
-13.0,13,26.493419
-13.0,13,26.495327
-125.0,26,26.499401
-14.0,14,26.501547
-13.0,13,26.503404
-13.0,13,26.50551
-13.0,13,26.507726
-13.0,13,26.509577
-13.0,13,26.511822
-13.0,13,26.513698
-13.0,13,26.515952
-13.0,13,26.518092
-15.0,15,26.520471
-13.0,13,26.656953
-15.0,15,26.659707
-16.0,16,26.661918
-13.0,13,26.664319
-13.0,13,26.66628
-15.0,15,26.668927
-13.0,13,26.670932
-15.0,15,26.673293
-13.0,13,26.675502
-15.0,15,26.677873
-13.0,13,26.679775
-13.0,13,26.681968
-15.0,15,26.684147
-17.0,17,26.686905
-13.0,13,26.688833
-15.0,15,26.691195
-13.0,13,26.693064
-13.0,13,26.695121
-15.0,15,26.825534
-13.0,13,26.827675
-118.0,19,26.830742
-124.0,25,26.834735
-119.0,20,26.837785
-13.0,13,26.839874
-13.0,13,26.841863
-13.0,13,26.844084
-13.0,13,26.846368
-13.0,13,26.848313
-123.0,24,26.851904
-13.0,13,26.854343
-14.0,14,26.856304
-13.0,13,26.858256
-15.0,15,26.8606
-15.0,15,26.862983
-14.0,14,26.865143
-15.0,15,27.007598
-13.0,13,27.010037
-15.0,15,27.012556
-15.0,15,27.015182
-13.0,13,27.017413
-119.0,20,27.02068
-15.0,15,27.0234
-13.0,13,27.025944
-13.0,13,27.028169
-13.0,13,27.030267
-13.0,13,27.032885
-13.0,13,27.034929
-13.0,13,27.037039
-13.0,13,27.039361
-15.0,15,27.041912
-15.0,15,27.044469
-13.0,13,27.046725
-119.0,20,27.050033
-121.0,22,27.201069
-13.0,13,27.202971
-15.0,15,27.20531
-13.0,13,27.207237
